Card1Path,Card2Path,CommonEmoji,Card1Quadrant,Card2Quadrant
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_025.png,lightbulb,2,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_025.png,lightbulb,3,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_025.png,lightbulb,3,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_025.png,lightbulb,3,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_025.png,lightbulb,4,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_025.png,lightbulb,4,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_025.png,lightbulb,4,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_026.png,sunwithface,1,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_026.png,sunwithface,1,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_026.png,sunwithface,1,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_026.png,sunwithface,2,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_026.png,sunwithface,2,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_026.png,sunwithface,2,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_026.png,sunwithface,3,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_026.png,sunwithface,3,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_026.png,sunwithface,3,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_026.png,sunwithface,4,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_026.png,sunwithface,4,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_026.png,sunwithface,4,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_027.png,heart,1,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_027.png,heart,1,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_027.png,heart,1,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_027.png,heart,2,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_027.png,heart,2,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_027.png,heart,2,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_027.png,heart,3,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_027.png,heart,3,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_027.png,heart,3,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_027.png,heart,4,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_027.png,heart,4,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_027.png,heart,4,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_028.png,snowflake,1,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_028.png,snowflake,1,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_028.png,snowflake,1,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_028.png,snowflake,2,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_028.png,snowflake,2,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_028.png,snowflake,2,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_028.png,snowflake,3,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_028.png,snowflake,3,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_028.png,snowflake,3,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_028.png,snowflake,4,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_028.png,snowflake,4,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_028.png,snowflake,4,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_029.png,fire,1,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_029.png,fire,1,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_029.png,fire,1,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_029.png,fire,2,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_029.png,fire,2,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_029.png,fire,2,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_029.png,fire,3,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_029.png,fire,3,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_029.png,fire,3,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_029.png,fire,4,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_029.png,fire,4,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_029.png,fire,4,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_030.png,snowflake,1,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_030.png,snowflake,1,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_030.png,snowflake,1,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_030.png,snowflake,2,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_030.png,snowflake,2,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_030.png,snowflake,2,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_030.png,snowflake,3,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_030.png,snowflake,3,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_030.png,snowflake,3,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_030.png,snowflake,4,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_030.png,snowflake,4,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_030.png,snowflake,4,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_031.png,clownface,1,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_031.png,clownface,1,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_031.png,clownface,1,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_031.png,clownface,2,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_031.png,clownface,2,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_031.png,clownface,2,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_031.png,clownface,3,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_031.png,clownface,3,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_031.png,clownface,3,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_031.png,clownface,4,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_031.png,clownface,4,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_031.png,clownface,4,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_032.png,heart,1,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_032.png,heart,1,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_032.png,heart,1,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_032.png,heart,2,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_032.png,heart,2,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_032.png,heart,2,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_032.png,heart,3,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_032.png,heart,3,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_032.png,heart,3,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_032.png,heart,4,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_032.png,heart,4,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_032.png,heart,4,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_033.png,oncomingpolicecar,1,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_033.png,oncomingpolicecar,1,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_033.png,oncomingpolicecar,1,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_033.png,oncomingpolicecar,2,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_033.png,oncomingpolicecar,2,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_033.png,oncomingpolicecar,2,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_033.png,oncomingpolicecar,3,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_033.png,oncomingpolicecar,3,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_033.png,oncomingpolicecar,3,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_033.png,oncomingpolicecar,4,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_033.png,oncomingpolicecar,4,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_033.png,oncomingpolicecar,4,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,sunwithface,1,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,sunwithface,1,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,sunwithface,1,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,sunwithface,2,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,sunwithface,2,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,sunwithface,2,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,sunwithface,3,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,sunwithface,3,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,sunwithface,3,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,sunwithface,4,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,sunwithface,4,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,sunwithface,4,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_035.png,fire,1,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_035.png,fire,1,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_035.png,fire,1,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_035.png,fire,2,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_035.png,fire,2,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_035.png,fire,2,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_035.png,fire,3,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_035.png,fire,3,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_035.png,fire,3,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_035.png,fire,4,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_035.png,fire,4,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_035.png,fire,4,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_036.png,lightbulb,1,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_036.png,lightbulb,1,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_036.png,lightbulb,1,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_036.png,lightbulb,2,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_036.png,lightbulb,2,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_036.png,lightbulb,2,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_036.png,lightbulb,3,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_036.png,lightbulb,3,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_036.png,lightbulb,3,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_036.png,lightbulb,4,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_036.png,lightbulb,4,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_036.png,lightbulb,4,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_037.png,heart,1,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_037.png,heart,1,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_037.png,heart,1,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_037.png,heart,2,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_037.png,heart,2,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_037.png,heart,2,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_037.png,heart,3,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_037.png,heart,3,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_037.png,heart,3,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_037.png,heart,4,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_037.png,heart,4,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_037.png,heart,4,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_038.png,clownface,1,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_038.png,clownface,1,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_038.png,clownface,1,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_038.png,clownface,2,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_038.png,clownface,2,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_038.png,clownface,2,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_038.png,clownface,3,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_038.png,clownface,3,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_038.png,clownface,3,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_038.png,clownface,4,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_038.png,clownface,4,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_038.png,clownface,4,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_039.png,snowflake,1,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_039.png,snowflake,1,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_039.png,snowflake,1,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_039.png,snowflake,2,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_039.png,snowflake,2,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_039.png,snowflake,2,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_039.png,snowflake,3,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_039.png,snowflake,3,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_039.png,snowflake,3,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_039.png,snowflake,4,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_039.png,snowflake,4,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_039.png,snowflake,4,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_040.png,lightbulb,1,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_010.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_040.png,lightbulb,1,3
