Card1Path,Card2Path,CommonEmojiLabel
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_008.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_048.png,56
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_008.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_049.png,50
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_008.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_050.png,51
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_008.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_051.png,51
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_008.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_052.png,52
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_008.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_053.png,53
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_008.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_054.png,54
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_008.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_055.png,55
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_008.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_056.png,56
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_008.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_057.png,50
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_009.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_010.png,1
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_009.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_011.png,1
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_009.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_012.png,1
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_009.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_013.png,1
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_009.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_014.png,1
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_009.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_015.png,1
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_009.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_016.png,8
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_009.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_017.png,50
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_009.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_018.png,43
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_009.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_019.png,36
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_009.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_020.png,29
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_009.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_021.png,22
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_009.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_022.png,15
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_009.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_023.png,8
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_009.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_024.png,29
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_009.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_025.png,50
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_009.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_026.png,22
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_009.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_027.png,43
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_009.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_028.png,15
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_009.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_029.png,36
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_009.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_030.png,8
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_009.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_031.png,22
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_009.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_032.png,36
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_009.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_033.png,50
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_009.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_034.png,15
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_009.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_035.png,29
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_009.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_036.png,43
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_009.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_037.png,8
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_009.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_038.png,43
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_009.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_039.png,29
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_009.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_040.png,15
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_009.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_041.png,50
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_009.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_042.png,36
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_009.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_043.png,22
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_009.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_044.png,8
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_009.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_045.png,36
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_009.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_046.png,15
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_009.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_047.png,43
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_009.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_048.png,22
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_009.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_049.png,50
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_009.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_050.png,29
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_009.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_051.png,8
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_009.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_052.png,15
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_009.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_053.png,22
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_009.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_054.png,29
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_009.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_055.png,36
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_009.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_056.png,43
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_009.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_057.png,50
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_010.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_011.png,1
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_010.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_012.png,1
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_010.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_013.png,1
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_010.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_014.png,1
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_010.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_015.png,1
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_010.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_016.png,16
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_010.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_017.png,9
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_010.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_018.png,51
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_010.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_019.png,44
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_010.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_020.png,37
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_010.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_021.png,30
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_010.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_022.png,23
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_010.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_023.png,37
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_010.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_024.png,9
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_010.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_025.png,30
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_010.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_026.png,51
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_010.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_027.png,23
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_010.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_028.png,44
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_010.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_029.png,16
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_010.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_030.png,44
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_010.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_031.png,9
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_010.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_032.png,23
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_010.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_033.png,37
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_010.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_034.png,51
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_010.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_035.png,16
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_010.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_036.png,30
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_010.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_037.png,23
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_010.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_038.png,9
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_010.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_039.png,44
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_010.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_040.png,30
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_010.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_041.png,16
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_010.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_042.png,51
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_010.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_043.png,37
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_010.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_044.png,30
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_010.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_045.png,9
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_010.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_046.png,37
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_010.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_047.png,16
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_010.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_048.png,44
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_010.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_049.png,23
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_010.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_050.png,51
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_010.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_051.png,51
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_010.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_052.png,9
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_010.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_053.png,16
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_010.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_054.png,23
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_010.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_055.png,30
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_010.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_056.png,37
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_010.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_057.png,44
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_011.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_012.png,1
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_011.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_013.png,1
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_011.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_014.png,1
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_011.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_015.png,1
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_011.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_016.png,24
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_011.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_017.png,17
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_011.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_018.png,10
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_011.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_019.png,52
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_011.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_020.png,45
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_011.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_021.png,38
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_011.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_022.png,31
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_011.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_023.png,17
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_011.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_024.png,38
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_011.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_025.png,10
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_011.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_026.png,31
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_011.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_027.png,52
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_011.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_028.png,24
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_011.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_029.png,45
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_011.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_030.png,31
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_011.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_031.png,45
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_011.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_032.png,10
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_011.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_033.png,24
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_011.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_034.png,38
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_011.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_035.png,52
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_011.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_036.png,17
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_011.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_037.png,38
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_011.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_038.png,24
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_011.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_039.png,10
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_011.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_040.png,45
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_011.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_041.png,31
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_011.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_042.png,17
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_011.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_043.png,52
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_011.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_044.png,52
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_011.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_045.png,31
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_011.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_046.png,10
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_011.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_047.png,38
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_011.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_048.png,17
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_011.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_049.png,45
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_011.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_050.png,24
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_011.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_051.png,45
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_011.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_052.png,52
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_011.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_053.png,10
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_011.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_054.png,17
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_011.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_055.png,24
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_011.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_056.png,31
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_011.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_057.png,38
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_012.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_013.png,1
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_012.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_014.png,1
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_012.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_015.png,1
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_012.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_016.png,32
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_012.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_017.png,25
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_012.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_018.png,18
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_012.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_019.png,11
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_012.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_020.png,53
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_012.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_021.png,46
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_012.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_022.png,39
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_012.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_023.png,46
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_012.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_024.png,18
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_012.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_025.png,39
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_012.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_026.png,11
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_012.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_027.png,32
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_012.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_028.png,53
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_012.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_029.png,25
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_012.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_030.png,18
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_012.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_031.png,32
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_012.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_032.png,46
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_012.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_033.png,11
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_012.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_034.png,25
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_012.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_035.png,39
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_012.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_036.png,53
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_012.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_037.png,53
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_012.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_038.png,39
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_012.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_039.png,25
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_012.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_040.png,11
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_012.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_041.png,46
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_012.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_042.png,32
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_012.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_043.png,18
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_012.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_044.png,25
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_012.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_045.png,53
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_012.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_046.png,32
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_012.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_047.png,11
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_012.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_048.png,39
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_012.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_049.png,18
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_012.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_050.png,46
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_012.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_051.png,39
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_012.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_052.png,46
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_012.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_053.png,53
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_012.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_054.png,11
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_012.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_055.png,18
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_012.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_056.png,25
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_012.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_057.png,32
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_013.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_014.png,1
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_013.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_015.png,1
../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_013.png,../data/processed/classic-dobble-1024-px/classic-dobble-1024-px_016.png,40
